route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2656,DI,2656DI0,a Bº San Juan - Achaga - Morón,634C,0,,26560,,
2656,FI,2656FI0,a Bº San Juan - Achaga - Morón,634C,0,,26560,,
2656,HI,2656HI0,a Bº San Juan - Achaga - Morón,634C,0,,26560,,
2656,SI,2656SI0,a Bº San Juan - Achaga - Morón,634C,0,,26560,,
2656,DI,2656DI1,a Don Bosco - Achaga - Bº San Juan,634C,1,,26561,,
2656,FI,2656FI1,a Don Bosco - Achaga - Bº San Juan,634C,1,,26561,,
2656,HI,2656HI1,a Don Bosco - Achaga - Bº San Juan,634C,1,,26561,,
2656,SI,2656SI1,a Don Bosco - Achaga - Bº San Juan,634C,1,,26561,,
2657,DI,2657DI0,a Bº Gaona - IDA,634D,0,,26570,,
2812,HI,2812HI0,2 - IDA,247R2,0,,28120,,
2812,SI,2812SI0,2 - IDA,247R2,0,,28120,,
2812,DI,2812DI1,2 - VUELTA,247R2,1,,28121,,
2812,HI,2812HI1,2 - VUELTA,247R2,1,,28121,,
2812,SI,2812SI1,2 - VUELTA,247R2,1,,28121,,
2813,DI,2813DI0,5 - IDA,247R5,0,,28130,,
2813,HI,2813HI0,5 - IDA,247R5,0,,28130,,
3020,FI,3020FI0,Ramal 49 - IDA,740K,0,,30200,,
3020,HI,3020HI0,Ramal 49 - IDA,740K,0,,30200,,
3020,SI,3020SI0,Ramal 49 - IDA,740K,0,,30200,,
3020,DI,3020DI1,Ramal 49 - VUELTA,740K,1,,30201,,
3020,FI,3020FI1,Ramal 49 - VUELTA,740K,1,,30201,,
3020,HI,3020HI1,Ramal 49 - VUELTA,740K,1,,30201,,
3020,SI,3020SI1,Ramal 49 - VUELTA,740K,1,,30201,,
3021,DI,3021DI0,Ramal 54 - IDA,740L,0,,30210,,
3021,FI,3021FI0,Ramal 54 - IDA,740L,0,,30210,,
3021,HI,3021HI0,Ramal 54 - IDA,740L,0,,30210,,
3021,SI,3021SI0,Ramal 54 - IDA,740L,0,,30210,,
3021,DI,3021DI1,Ramal 54 - VUELTA,740L,1,,30211,,
3021,FI,3021FI1,Ramal 54 - VUELTA,740L,1,,30211,,
3021,HI,3021HI1,Ramal 54 - VUELTA,740L,1,,30211,,
3021,SI,3021SI1,Ramal 54 - VUELTA,740L,1,,30211,,
3024,DI,3024DI0,Ramal A - a Beiro,386A,0,,30240,,
3024,HI,3024HI0,Ramal A - a Beiro,386A,0,,30240,,
3024,SI,3024SI0,Ramal A - a Beiro,386A,0,,30240,,
3024,DI,3024DI1,Ramal A - a Morón,386A,1,,30241,,
3024,HI,3024HI1,Ramal A - a Morón,386A,1,,30241,,
3024,SI,3024SI1,Ramal A - a Morón,386A,1,,30241,,
3025,DI,3025DI0,Ramal B - a Beiro,386B,0,,30250,,
3025,HI,3025HI0,Ramal B - a Beiro,386B,0,,30250,,
3025,SI,3025SI0,Ramal B - a Beiro,386B,0,,30250,,
3025,DI,3025DI1,Ramal B - a Ramos Mejia,386B,1,,30251,,
3025,HI,3025HI1,Ramal B - a Ramos Mejia,386B,1,,30251,,
3025,SI,3025SI1,Ramal B - a Ramos Mejia,386B,1,,30251,,
3027,DI,3027DI0,2 EL PATO 324,324R2,0,,30270,,
3027,HI,3027HI0,2 EL PATO 324,324R2,0,,30270,,
3027,SI,3027SI0,2 EL PATO 324,324R2,0,,30270,,
3027,DI,3027DI1,2 DON BOSCO 324,324R2,1,,30271,,
3027,HI,3027HI1,2 DON BOSCO 324,324R2,1,,30271,,
3027,SI,3027SI1,2 DON BOSCO 324,324R2,1,,30271,,
3028,HI,3028HI0,2 EL PATO 324,324R2F,0,,30280,,
3028,SI,3028SI0,2 EL PATO 324,324R2F,0,,30280,,
3028,HI,3028HI1,2 Htal. EL CRUCE 324,324R2F,1,,30281,,
3028,SI,3028SI1,2 Htal. EL CRUCE 324,324R2F,1,,30281,,
3029,DI,3029DI0,3 CAROLINA 324,324R3,0,,30290,,
4171,SI,4171SI1,Ramal 1 - Est. Glew,506R1,1,,41711,,
4172,DI,4172DI0,Ramal 2 - Bº Gendarmería,506R2,0,,41720,,
4172,FI,4172FI0,Ramal 2 - Bº Gendarmería,506R2,0,,41720,,
4172,HI,4172HI0,Ramal 2 - Bº Gendarmería,506R2,0,,41720,,
4172,SI,4172SI0,Ramal 2 - Bº Gendarmería,506R2,0,,41720,,
4172,DI,4172DI1,Ramal 2 - Est. Glew,506R2,1,,41721,,
4172,FI,4172FI1,Ramal 2 - Est. Glew,506R2,1,,41721,,
4172,HI,4172HI1,Ramal 2 - Est. Glew,506R2,1,,41721,,
4172,SI,4172SI1,Ramal 2 - Est. Glew,506R2,1,,41721,,
4173,DI,4173DI0,R3 - D.Alvarez y Garay - Bº San José x Bynnon,506R3,0,,41730,,
4173,FI,4173FI0,R3 - D.Alvarez y Garay - Bº San José x Bynnon,506R3,0,,41730,,
4173,HI,4173HI0,R3 - D.Alvarez y Garay - Bº San José x Bynnon,506R3,0,,41730,,
4173,SI,4173SI0,R3 - D.Alvarez y Garay - Bº San José x Bynnon,506R3,0,,41730,,
4173,DI,4173DI1,Ramal 3 - Est. Glew,506R3,1,,41731,,
4173,FI,4173FI1,Ramal 3 - Est. Glew,506R3,1,,41731,,
4173,HI,4173HI1,Ramal 3 - Est. Glew,506R3,1,,41731,,
4173,SI,4173SI1,Ramal 3 - Est. Glew,506R3,1,,41731,,
4174,DI,4174DI0,R4 - D.Alvarez y Garay-Bº San José x Htal.Oñativa,506R4,0,,41740,,
4174,FI,4174FI0,R4 - D.Alvarez y Garay-Bº San José x Htal.Oñativa,506R4,0,,41740,,
4174,HI,4174HI0,R4 - D.Alvarez y Garay-Bº San José x Htal.Oñativa,506R4,0,,41740,,
4174,SI,4174SI0,R4 - D.Alvarez y Garay-Bº San José x Htal.Oñativa,506R4,0,,41740,,
4174,DI,4174DI1,Ramal 4 - Est. Glew,506R4,1,,41741,,
4174,FI,4174FI1,Ramal 4 - Est. Glew,506R4,1,,41741,,
4174,HI,4174HI1,Ramal 4 - Est. Glew,506R4,1,,41741,,
4174,SI,4174SI1,Ramal 4 - Est. Glew,506R4,1,,41741,,
4175,DI,4175DI0,Ramal 5 - Est. Claypole,506R5,0,,41750,,
4175,FI,4175FI0,Ramal 5 - Est. Claypole,506R5,0,,41750,,
4175,HI,4175HI0,Ramal 5 - Est. Claypole,506R5,0,,41750,,
4175,SI,4175SI0,Ramal 5 - Est. Claypole,506R5,0,,41750,,
4175,DI,4175DI1,Ramal 5 - Est. Adrogue,506R5,1,,41751,,
4175,FI,4175FI1,Ramal 5 - Est. Adrogue,506R5,1,,41751,,
4175,HI,4175HI1,Ramal 5 - Est. Adrogue,506R5,1,,41751,,
4175,SI,4175SI1,Ramal 5 - Est. Adrogue,506R5,1,,41751,,
4176,DI,4176DI0,Ramal 6 - Donato Alvarez y Garay - Barro San José,506R6,0,,41760,,
4176,FI,4176FI0,Ramal 6 - Donato Alvarez y Garay - Barro San José,506R6,0,,41760,,
4176,HI,4176HI0,Ramal 6 - Donato Alvarez y Garay - Barro San José,506R6,0,,41760,,
4176,SI,4176SI0,Ramal 6 - Donato Alvarez y Garay - Barro San José,506R6,0,,41760,,
4176,DI,4176DI1,Ramal 6 - Est. Adrogue,506R6,1,,41761,,
4176,FI,4176FI1,Ramal 6 - Est. Adrogue,506R6,1,,41761,,
4176,HI,4176HI1,Ramal 6 - Est. Adrogue,506R6,1,,41761,,
4176,SI,4176SI1,Ramal 6 - Est. Adrogue,506R6,1,,41761,,
4349,DI,4349DI0,a Correo Central,099A,0,,43490,,
4349,FI,4349FI0,a Correo Central,099A,0,,43490,,
4391,SI,4391SI0,a Tapiales,143A,0,,43910,,
4391,DI,4391DI1,A - Pto. Nuevo,143A,1,,43911,,
4391,FI,4391FI1,A - Pto. Nuevo,143A,1,,43911,,
4391,HI,4391HI1,A - Pto. Nuevo,143A,1,,43911,,
4391,SI,4391SI1,A - Pto. Nuevo,143A,1,,43911,,
4392,DI,4392DI0,a Tapiales,143B,0,,43920,,
4392,FI,4392FI0,a Tapiales,143B,0,,43920,,
4392,HI,4392HI0,a Tapiales,143B,0,,43920,,
4392,SI,4392SI0,a Tapiales,143B,0,,43920,,
4392,DI,4392DI1,B - Pto. Nuevo x Soldado Juan Rava,143B,1,,43921,,
4392,FI,4392FI1,B - Pto. Nuevo x Soldado Juan Rava,143B,1,,43921,,
4392,HI,4392HI1,B - Pto. Nuevo x Soldado Juan Rava,143B,1,,43921,,
4392,SI,4392SI1,B - Pto. Nuevo x Soldado Juan Rava,143B,1,,43921,,
4393,DI,4393DI0,a Tapiales,143C,0,,43930,,
4393,FI,4393FI0,a Tapiales,143C,0,,43930,,
363,FI,363FI1,A - Pque. Patricios,118A,1,,3631,,
363,HI,363HI1,A - Pque. Patricios,118A,1,,3631,,
363,SI,363SI1,A - Pque. Patricios,118A,1,,3631,,
365,DI,365DI0,a Cement. de Villegas,126A,0,,3650,,
365,FI,365FI0,a Cement. de Villegas,126A,0,,3650,,
365,HI,365HI0,a Cement. de Villegas,126A,0,,3650,,
453,HI,453HI1,a Retiro,007B,1,,4531,,
453,SI,453SI1,a Retiro,007B,1,,4531,,
455,HI,455HI0,a Cdad. Universitaria,042B,0,,4550,,
455,HI,455HI1,a Alcorta,042B,1,,4551,,
458,HI,458HI0,a Ciudadela,146B,0,,4580,,
458,HI,458HI1,a Correo Central,146B,1,,4581,,
461,HI,461HI0,2 a Pte. Saavedra x Dorrego,068B,0,,4610,,
461,SI,461SI0,2 a Pte. Saavedra x Dorrego,068B,0,,4610,,
461,HI,461HI1,a Once,068B,1,,4611,,
461,SI,461SI1,a Once,068B,1,,4611,,
464,HI,464HI0,B - a Est. Mitre,152B,0,,4640,,
464,HI,464HI1,B - a La Boca,152B,1,,4641,,
576,FI,576FI0,a BG - Bº Grafico,159F,0,,5760,,
576,HI,576HI0,a BG - Bº Grafico,159F,0,,5760,,
576,SI,576SI0,a BG - Bº Grafico,159F,0,,5760,,
576,DI,576DI1,a Correo Central,159F,1,,5761,,
576,FI,576FI1,a Correo Central,159F,1,,5761,,
576,HI,576HI1,a Correo Central,159F,1,,5761,,
576,SI,576SI1,a Correo Central,159F,1,,5761,,
577,HI,577HI0,a Bº Gráfico - Expreso,159H,0,,5770,,
577,HI,577HI1,a Correo Central - Expreso,159H,1,,5771,,
578,HI,578HI0,Semirápido Begui hacia Begui,159J,0,,5780,,
578,HI,578HI1,Semirápido Begui hacia Capital,159J,1,,5781,,
579,DI,579DI0,L (Azul) Alpargatas,159A,0,,5790,,
579,FI,579FI0,L (Azul) Alpargatas,159A,0,,5790,,
86,SI,86SI1,a Pza. Constitución,065A,1,,861,,
87,DI,87DI0,a Bcas. de Belgrano,065B,0,,870,,
87,FI,87FI0,a Bcas. de Belgrano,065B,0,,870,,
87,HI,87HI0,a Bcas. de Belgrano,065B,0,,870,,
87,SI,87SI0,a Bcas. de Belgrano,065B,0,,870,,
87,DI,87DI1,a Est. Avellaneda,065B,1,,871,,
104,SI,104SI0,a Wilde,010A,0,,1040,,
113,HI,113HI1,a Liniers,106A,1,,1131,,
113,SI,113SI1,a Liniers,106A,1,,1131,,
114,DI,114DI0,a Correo Central,109A,0,,1140,,
114,FI,114FI0,a Correo Central,109A,0,,1140,,
134,SI,134SI1,a Pagola,063A,1,,1341,,
135,DI,135DI0,a Pagola,063B,0,,1350,,
135,FI,135FI0,a Pagola,063B,0,,1350,,
135,HI,135HI0,a Pagola,063B,0,,1350,,
135,SI,135SI0,a Pagola,063B,0,,1350,,
135,DI,135DI1,a Riglos,063B,1,,1351,,
135,FI,135FI1,a Riglos,063B,1,,1351,,
151,FI,151FI1,a Pra. Junta,001A,1,,1511,,
151,HI,151HI1,a Pra. Junta,001A,1,,1511,,
151,SI,151SI1,a Pra. Junta,001A,1,,1511,,
152,DI,152DI0,a Dardo Rocha,021A,0,,1520,,
152,FI,152FI0,a Dardo Rocha,021A,0,,1520,,
152,HI,152HI0,a Dardo Rocha,021A,0,,1520,,
164,FI,164FI0,2 - Lynch - IDA,024B,0,,1640,,
164,HI,164HI0,2 - Lynch - IDA,024B,0,,1640,,
164,SI,164SI0,2 - Lynch - IDA,024B,0,,1640,,
179,SI,179SI1,a Chacarita,087A,1,,1791,,
180,DI,180DI0,a Bº San Isidro,087C,0,,1800,,
180,FI,180FI0,a Bº San Isidro,087C,0,,1800,,
180,HI,180HI0,a Bº San Isidro,087C,0,,1800,,
180,SI,180SI0,a Bº San Isidro,087C,0,,1800,,
180,DI,180DI1,a Chacarita,087C,1,,1801,,
180,FI,180FI1,a Chacarita,087C,1,,1801,,
180,HI,180HI1,a Chacarita,087C,1,,1801,,
180,SI,180SI1,a Chacarita,087C,1,,1801,,
181,DI,181DI0,a San Martin,087B,0,,1810,,
200,DI,200DI0,1 a Pte. Saavedra x Viaducto,068A,0,,2000,,
200,FI,200FI0,1 a Pte. Saavedra x Viaducto,068A,0,,2000,,
200,HI,200HI0,1 a Pte. Saavedra x Viaducto,068A,0,,2000,,
221,DI,221DI0,a Avellaneda,093A,0,,2210,,
221,FI,221FI0,a Avellaneda,093A,0,,2210,,
221,HI,221HI0,a Avellaneda,093A,0,,2210,,
221,SI,221SI0,a Avellaneda,093A,0,,2210,,
221,DI,221DI1,Ramal A - Munro,093A,1,,2211,,
221,FI,221FI1,Ramal A - Munro,093A,1,,2211,,
221,HI,221HI1,Ramal A - Munro,093A,1,,2211,,
221,SI,221SI1,Ramal A - Munro,093A,1,,2211,,
222,DI,222DI0,a Avellaneda,093B,0,,2220,,
236,FI,236FI0,1 a Balneario Quilmes,098A,0,,2360,,
236,HI,236HI0,1 a Balneario Quilmes,098A,0,,2360,,
236,SI,236SI0,1 a Balneario Quilmes,098A,0,,2360,,
236,DI,236DI1,a Once,098A,1,,2361,,
236,FI,236FI1,a Once,098A,1,,2361,,
261,DI,261DI1,L (Roja) Correo Central,159B,1,,2611,,
261,FI,261FI1,L (Roja) Correo Central,159B,1,,2611,,
261,HI,261HI1,L (Roja) Correo Central,159B,1,,2611,,
261,SI,261SI1,L (Roja) Correo Central,159B,1,,2611,,
262,DI,262DI0,L (Roja) Pueblo Nuevo,159C,0,,2620,,
262,FI,262FI0,L (Roja) Pueblo Nuevo,159C,0,,2620,,
262,HI,262HI0,L (Roja) Pueblo Nuevo,159C,0,,2620,,
262,SI,262SI0,L (Roja) Pueblo Nuevo,159C,0,,2620,,
286,SI,286SI0,a Ciudadela Norte x Pte. Gerli,085B,0,,2860,,
286,DI,286DI1,a Balneario de Quilmes,085B,1,,2861,,
286,FI,286FI1,a Balneario de Quilmes,085B,1,,2861,,
286,HI,286HI1,a Balneario de Quilmes,085B,1,,2861,,
286,SI,286SI1,a Balneario de Quilmes,085B,1,,2861,,
287,DI,287DI0,a Ciudadela Norte,085C,0,,2870,,
287,FI,287FI0,a Ciudadela Norte,085C,0,,2870,,
287,HI,287HI0,a Ciudadela Norte,085C,0,,2870,,
287,SI,287SI0,a Ciudadela Norte,085C,0,,2870,,
287,DI,287DI1,a Balneario de Quilmes,085C,1,,2871,,
287,FI,287FI1,a Balneario de Quilmes,085C,1,,2871,,
287,HI,287HI1,a Balneario de Quilmes,085C,1,,2871,,
326,HI,326HI1,a Cdad. Universitaria x Av. F. Alcorta,037B,1,,3261,,
326,SI,326SI1,a Cdad. Universitaria x Av. F. Alcorta,037B,1,,3261,,
327,DI,327DI0,a Est. Lanus,037C,0,,3270,,
327,FI,327FI0,a Est. Lanus,037C,0,,3270,,
327,HI,327HI0,a Est. Lanus,037C,0,,3270,,
327,SI,327SI0,a Est. Lanus,037C,0,,3270,,
327,DI,327DI1,a Cdad. Universitaria x AeroPque.,037C,1,,3271,,
327,FI,327FI1,a Cdad. Universitaria x AeroPque.,037C,1,,3271,,
327,HI,327HI1,a Cdad. Universitaria x AeroPque.,037C,1,,3271,,
327,SI,327SI1,a Cdad. Universitaria x AeroPque.,037C,1,,3271,,
328,DI,328DI0,1 x Pza. Italia - IDA,039A,0,,3280,,
328,FI,328FI0,1 x Pza. Italia - IDA,039A,0,,3280,,
328,HI,328HI0,1 x Pza. Italia - IDA,039A,0,,3280,,
346,FI,346FI0,C- Numancia,079C,0,,3460,,
346,HI,346HI0,C- Numancia,079C,0,,3460,,
346,SI,346SI0,C- Numancia,079C,0,,3460,,
346,DI,346DI1,C - Pza. Constitución,079C,1,,3461,,
346,FI,346FI1,C - Pza. Constitución,079C,1,,3461,,
346,HI,346HI1,C - Pza. Constitución,079C,1,,3461,,
346,SI,346SI1,C - Pza. Constitución,079C,1,,3461,,
347,DI,347DI0,D - Claypole,079D,0,,3470,,
347,FI,347FI0,D - Claypole,079D,0,,3470,,
347,HI,347HI0,D - Claypole,079D,0,,3470,,
347,SI,347SI0,D - Claypole,079D,0,,3470,,
347,DI,347DI1,D - Pza. Constitución,079D,1,,3471,,
347,FI,347FI1,D - Pza. Constitución,079D,1,,3471,,
347,HI,347HI1,D - Pza. Constitución,079D,1,,3471,,
48,HI,48HI0,a Retiro,005A,0,,480,,
48,SI,48SI0,a Retiro,005A,0,,480,,
48,DI,48DI1,a Lacarra,005A,1,,481,,
48,FI,48FI1,a Lacarra,005A,1,,481,,
67,SI,67SI0,a Lugano I y II Pompeya x Htal. Aeronáutico,150A,0,,670,,
67,DI,67DI1,a Retiro Tribunales x Htal. Aeronáutico,150A,1,,671,,
67,FI,67FI1,a Retiro Tribunales x Htal. Aeronáutico,150A,1,,671,,
67,HI,67HI1,a Retiro Tribunales x Htal. Aeronáutico,150A,1,,671,,
87,FI,87FI1,a Est. Avellaneda,065B,1,,871,,
87,HI,87HI1,a Est. Avellaneda,065B,1,,871,,
87,SI,87SI1,a Est. Avellaneda,065B,1,,871,,
91,DI,91DI0,a Retiro,132A,0,,910,,
91,FI,91FI0,a Retiro,132A,0,,910,,
104,DI,104DI1,a Palermo,010A,1,,1041,,
104,FI,104FI1,a Palermo,010A,1,,1041,,
104,HI,104HI1,a Palermo,010A,1,,1041,,
104,SI,104SI1,a Palermo,010A,1,,1041,,
114,HI,114HI0,a Correo Central,109A,0,,1140,,
114,SI,114SI0,a Correo Central,109A,0,,1140,,
114,DI,114DI1,Est. Liniers,109A,1,,1141,,
114,FI,114FI1,Est. Liniers,109A,1,,1141,,
114,HI,114HI1,Est. Liniers,109A,1,,1141,,
114,SI,114SI1,Est. Liniers,109A,1,,1141,,
115,DI,115DI0,a Saavedra x Saavedra,110A,0,,1150,,
135,HI,135HI1,a Riglos,063B,1,,1351,,
135,SI,135SI1,a Riglos,063B,1,,1351,,
136,DI,136DI0,a Est. Lanus,100A,0,,1360,,
136,FI,136FI0,a Est. Lanus,100A,0,,1360,,
136,HI,136HI0,a Est. Lanus,100A,0,,1360,,
136,SI,136SI0,a Est. Lanus,100A,0,,1360,,
136,DI,136DI1,a Darsena D,100A,1,,1361,,
136,FI,136FI1,a Darsena D,100A,1,,1361,,
136,HI,136HI1,a Darsena D,100A,1,,1361,,
152,SI,152SI0,a Dardo Rocha,021A,0,,1520,,
152,DI,152DI1,a Pte. La Noria,021A,1,,1521,,
152,FI,152FI1,a Pte. La Noria,021A,1,,1521,,
152,HI,152HI1,a Pte. La Noria,021A,1,,1521,,
152,SI,152SI1,a Pte. La Noria,021A,1,,1521,,
153,HI,153HI0,a Av. Marquez,021K,0,,1530,,
164,DI,164DI1,2 - Lynch - VUELTA,024B,1,,1641,,
164,FI,164FI1,2 - Lynch - VUELTA,024B,1,,1641,,
164,HI,164HI1,2 - Lynch - VUELTA,024B,1,,1641,,
164,SI,164SI1,2 - Lynch - VUELTA,024B,1,,1641,,
181,FI,181FI0,a San Martin,087B,0,,1810,,
181,HI,181HI0,a San Martin,087B,0,,1810,,
181,SI,181SI0,a San Martin,087B,0,,1810,,
181,DI,181DI1,a Chacarita,087B,1,,1811,,
181,FI,181FI1,a Chacarita,087B,1,,1811,,
181,HI,181HI1,a Chacarita,087B,1,,1811,,
200,SI,200SI0,1 a Pte. Saavedra x Viaducto,068A,0,,2000,,
200,DI,200DI1,a Once,068A,1,,2001,,
222,FI,222FI0,a Avellaneda,093B,0,,2220,,
222,HI,222HI0,a Avellaneda,093B,0,,2220,,
222,SI,222SI0,a Avellaneda,093B,0,,2220,,
222,DI,222DI1,Ramal B - Munro x Eduardo Sivori,093B,1,,2221,,
222,FI,222FI1,Ramal B - Munro x Eduardo Sivori,093B,1,,2221,,
222,HI,222HI1,Ramal B - Munro x Eduardo Sivori,093B,1,,2221,,
236,HI,236HI1,a Once,098A,1,,2361,,
236,SI,236SI1,a Once,098A,1,,2361,,
237,DI,237DI0,2 a Balneario Quilmes,098B,0,,2370,,
237,FI,237FI0,2 a Balneario Quilmes,098B,0,,2370,,
237,HI,237HI0,2 a Balneario Quilmes,098B,0,,2370,,
262,DI,262DI1,L (Roja) Correo Central,159C,1,,2621,,
262,FI,262FI1,L (Roja) Correo Central,159C,1,,2621,,
262,HI,262HI1,L (Roja) Correo Central,159C,1,,2621,,
262,SI,262SI1,L (Roja) Correo Central,159C,1,,2621,,
263,HI,263HI0,a Bº Don Orione x Aguas Arg.. y A.Alsina,160A,0,,2630,,
263,HI,263HI1,a Cdad. Universitaria x Aguas Arg. y A.Alsina,160A,1,,2631,,
264,HI,264HI0,a Bº Don Orione x Aguas Arg.. y J. V. González,160B,0,,2640,,
264,HI,264HI1,a Cdad Universitaria x Aguas Arg y J. V. González,160B,1,,2641,,
265,DI,265DI0,a Bº Don Orione x Aeroparque y A.Alsina,160C,0,,2650,,
265,FI,265FI0,a Bº Don Orione x Aeroparque y A.Alsina,160C,0,,2650,,
287,SI,287SI1,a Balneario de Quilmes,085C,1,,2871,,
288,DI,288DI0,a Ciudadela Norte,085D,0,,2880,,
288,FI,288FI0,a Ciudadela Norte,085D,0,,2880,,
288,HI,288HI0,a Ciudadela Norte,085D,0,,2880,,
288,SI,288SI0,a Ciudadela Norte,085D,0,,2880,,
288,DI,288DI1,a Pompeya,085D,1,,2881,,
288,FI,288FI1,a Pompeya,085D,1,,2881,,
288,HI,288HI1,a Pompeya,085D,1,,2881,,
288,SI,288SI1,a Pompeya,085D,1,,2881,,
289,DI,289DI0,Ramal A - Lobos,088A,0,,2890,,
289,FI,289FI0,Ramal A - Lobos,088A,0,,2890,,
289,HI,289HI0,Ramal A - Lobos,088A,0,,2890,,
289,SI,289SI0,Ramal A - Lobos,088A,0,,2890,,
289,DI,289DI1,Ramal A - Pza. Miserere x Av. Rivadavia,088A,1,,2891,,
289,FI,289FI1,Ramal A - Pza. Miserere x Av. Rivadavia,088A,1,,2891,,
289,HI,289HI1,Ramal A - Pza. Miserere x Av. Rivadavia,088A,1,,2891,,
289,SI,289SI1,Ramal A - Pza. Miserere x Av. Rivadavia,088A,1,,2891,,
290,DI,290DI0,Ramal B - Lobos,088B,0,,2900,,
290,FI,290FI0,Ramal B - Lobos,088B,0,,2900,,
290,HI,290HI0,Ramal B - Lobos,088B,0,,2900,,
290,SI,290SI0,Ramal B - Lobos,088B,0,,2900,,
290,DI,290DI1,Ramal B - Pza. Miserere x Av. J. B. Alberdi,088B,1,,2901,,
328,SI,328SI0,1 x Pza. Italia - IDA,039A,0,,3280,,
328,DI,328DI1,1 x Pza. Italia - VUELTA,039A,1,,3281,,
328,FI,328FI1,1 x Pza. Italia - VUELTA,039A,1,,3281,,
328,HI,328HI1,1 x Pza. Italia - VUELTA,039A,1,,3281,,
328,SI,328SI1,1 x Pza. Italia - VUELTA,039A,1,,3281,,
329,DI,329DI0,2 x Pza. Italia - IDA,039B,0,,3290,,
329,FI,329FI0,2 x Pza. Italia - IDA,039B,0,,3290,,
329,HI,329HI0,2 x Pza. Italia - IDA,039B,0,,3290,,
329,SI,329SI0,2 x Pza. Italia - IDA,039B,0,,3290,,
329,DI,329DI1,2 x Pza. Italia - VUELTA,039B,1,,3291,,
329,FI,329FI1,2 x Pza. Italia - VUELTA,039B,1,,3291,,
329,HI,329HI1,2 x Pza. Italia - VUELTA,039B,1,,3291,,
329,SI,329SI1,2 x Pza. Italia - VUELTA,039B,1,,3291,,
330,DI,330DI0,3 x Pza. Serrano,039C,0,,3300,,
330,FI,330FI0,3 x Pza. Serrano,039C,0,,3300,,
330,HI,330HI0,3 x Pza. Serrano,039C,0,,3300,,
347,SI,347SI1,D - Pza. Constitución,079D,1,,3471,,
348,DI,348DI0,E - Rayo de Sol,079E,0,,3480,,
348,FI,348FI0,E - Rayo de Sol,079E,0,,3480,,
348,HI,348HI0,E - Rayo de Sol,079E,0,,3480,,
348,SI,348SI0,E - Rayo de Sol,079E,0,,3480,,
348,DI,348DI1,E - Pza. Constitución,079E,1,,3481,,
348,FI,348FI1,E - Pza. Constitución,079E,1,,3481,,
348,HI,348HI1,E - Pza. Constitución,079E,1,,3481,,
348,SI,348SI1,E - Pza. Constitución,079E,1,,3481,,
349,DI,349DI0,F - Calzada,079F,0,,3490,,
349,FI,349FI0,F - Calzada,079F,0,,3490,,
349,HI,349HI0,F - Calzada,079F,0,,3490,,
349,SI,349SI0,F - Calzada,079F,0,,3490,,
349,DI,349DI1,F - Pza. Constitución,079F,1,,3491,,
349,FI,349FI1,F - Pza. Constitución,079F,1,,3491,,
349,HI,349HI1,F - Pza. Constitución,079F,1,,3491,,
349,SI,349SI1,F - Pza. Constitución,079F,1,,3491,,
350,DI,350DI0,G - San José,079G,0,,3500,,
350,FI,350FI0,G - San José,079G,0,,3500,,
350,HI,350HI0,G - San José,079G,0,,3500,,
48,HI,48HI1,a Lacarra,005A,1,,481,,
48,SI,48SI1,a Lacarra,005A,1,,481,,
49,DI,49DI0,a Eva Peron,050A,0,,490,,
49,FI,49FI0,a Eva Peron,050A,0,,490,,
67,SI,67SI1,a Retiro Tribunales x Htal. Aeronáutico,150A,1,,671,,
68,DI,68DI0,a Bº Gral. Manuel Savio,115A,0,,680,,
68,FI,68FI0,a Bº Gral. Manuel Savio,115A,0,,680,,
68,HI,68HI0,a Bº Gral. Manuel Savio,115A,0,,680,,
91,HI,91HI0,a Retiro,132A,0,,910,,
91,SI,91SI0,a Retiro,132A,0,,910,,
91,DI,91DI1,a Cement. de Flores x Av. Carabobo,132A,1,,911,,
91,FI,91FI1,a Cement. de Flores x Av. Carabobo,132A,1,,911,,
91,HI,91HI1,a Cement. de Flores x Av. Carabobo,132A,1,,911,,
115,FI,115FI0,a Saavedra x Saavedra,110A,0,,1150,,
115,HI,115HI0,a Saavedra x Saavedra,110A,0,,1150,,
115,SI,115SI0,a Saavedra x Saavedra,110A,0,,1150,,
115,DI,115DI1,a Fac. de Derecho,110A,1,,1151,,
115,FI,115FI1,a Fac. de Derecho,110A,1,,1151,,
115,HI,115HI1,a Fac. de Derecho,110A,1,,1151,,
136,SI,136SI1,a Darsena D,100A,1,,1361,,
138,DI,138DI0,a Lynch y Aguapey,100C,0,,1380,,
138,FI,138FI0,a Lynch y Aguapey,100C,0,,1380,,
138,HI,138HI0,a Lynch y Aguapey,100C,0,,1380,,
138,SI,138SI0,a Lynch y Aguapey,100C,0,,1380,,
138,DI,138DI1,a Darsena D,100C,1,,1381,,
138,FI,138FI1,a Darsena D,100C,1,,1381,,
138,HI,138HI1,a Darsena D,100C,1,,1381,,
138,SI,138SI1,a Darsena D,100C,1,,1381,,
139,DI,139DI0,a Est. Lanus,100B,0,,1390,,
139,FI,139FI0,a Est. Lanus,100B,0,,1390,,
139,HI,139HI0,a Est. Lanus,100B,0,,1390,,
139,SI,139SI0,a Est. Lanus,100B,0,,1390,,
153,HI,153HI1,a Liniers - Pte. La Noria,021K,1,,1531,,
154,DI,154DI0,a Fca. Ford,021J,0,,1540,,
154,FI,154FI0,a Fca. Ford,021J,0,,1540,,
